# source: http://www.bco-dmo.org/dataset-deployment/453044
#  version: 06April2010 
#  PI: Minnett 
#  Radiosonde profiles of atmospheric temperature, humidity, wind speed and direction
# 
Filename    date_UTC  time_UTC  lat     lon     Hmax   Pmin   N     Id         Time_Min  Time_Sec  Height  Pressure  Temperature  RH  Dewp  PotTem  VapP  MixR  Dir  Speed  
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        44        5399    515.1     -14.1        46  -23.2  313.4   0.9   1.1   337  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        46        5405    514.7     -14.1        46  -23.2  313.5   0.9   1.1   337  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        48        5410    514.4     -14.2        46  -23.3  313.4   0.9   1.1   337  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        50        5423    513.5     -14.2        45  -23.6  313.6   0.9   1.1   336  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        52        5434    512.7     -14.3        46  -23.4  313.6   0.9   1.1   336  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        54        5444    512.1     -14.4        46  -23.5  313.6   0.9   1.1   336  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        56        5453    511.5     -14.5        47  -23.4  313.6   0.9   1.1   335  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   25        58        5460    511.0     -14.5        49  -22.9  313.7   1.0   1.2   335  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        0         5466    510.6     -14.6        49  -23.0  313.6   1.0   1.2   334  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        2         5473    510.1     -14.6        49  -23.0  313.7   1.0   1.2   334  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        4         5481    509.6     -14.7        50  -22.9  313.7   1.0   1.2   333  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        6         5486    509.2     -14.7        51  -22.6  313.7   1.0   1.2   333  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        8         5492    508.9     -14.8        51  -22.7  313.7   1.0   1.2   332  14     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        10        5497    508.5     -14.8        50  -22.9  313.7   1.0   1.2   332  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        12        5503    508.1     -14.8        51  -22.7  313.8   1.0   1.2   331  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        14        5508    507.7     -14.9        51  -22.8  313.8   1.0   1.2   331  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        16        5512    507.5     -14.9        50  -23.0  313.8   1.0   1.2   330  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        18        5516    507.2     -15.0        50  -23.1  313.7   1.0   1.2   329  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        20        5523    506.8     -15.0        50  -23.1  313.8   1.0   1.2   329  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        22        5529    506.4     -15.1        50  -23.2  313.8   0.9   1.2   328  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        24        5538    505.8     -15.2        50  -23.3  313.7   0.9   1.1   327  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        26        5547    505.1     -15.2        50  -23.3  313.9   0.9   1.1   327  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        28        5556    504.5     -15.3        51  -23.2  313.8   0.9   1.2   326  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        30        5567    503.8     -15.4        53  -22.8  313.8   1.0   1.2   326  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        32        5578    503.1     -15.4        54  -22.6  314.0   1.0   1.2   326  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        34        5588    502.4     -15.5        55  -22.5  314.0   1.0   1.2   325  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        36        5599    501.7     -15.5        57  -22.1  314.1   1.0   1.3   325  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        38        5608    501.1     -15.6        56  -22.4  314.1   1.0   1.3   324  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        40        5617    500.5     -15.6        57  -22.2  314.2   1.0   1.3   324  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        42        5626    499.9     -15.8        58  -22.2  314.1   1.0   1.3   324  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        44        5634    499.4     -15.8        58  -22.2  314.2   1.0   1.3   323  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        46        5641    498.9     -15.9        58  -22.3  314.1   1.0   1.3   323  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        48        5650    498.3     -16.0        57  -22.6  314.1   1.0   1.3   323  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        50        5656    497.9     -16.1        57  -22.7  314.1   1.0   1.2   322  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        52        5661    497.6     -16.1        58  -22.5  314.1   1.0   1.3   322  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        54        5667    497.2     -16.2        59  -22.4  314.1   1.0   1.3   321  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        56        5674    496.7     -16.2        59  -22.4  314.2   1.0   1.3   321  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   26        58        5681    496.2     -16.3        59  -22.5  314.1   1.0   1.3   321  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        0         5693    495.5     -16.4        59  -22.6  314.1   1.0   1.3   320  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        2         5700    495.0     -16.4        59  -22.6  314.2   1.0   1.3   320  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        4         5709    494.4     -16.5        60  -22.5  314.2   1.0   1.3   319  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        6         5718    493.8     -16.6        61  -22.4  314.2   1.0   1.3   319  15     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        8         5727    493.2     -16.6        61  -22.4  314.3   1.0   1.3   318  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        10        5738    492.5     -16.7        62  -22.3  314.3   1.0   1.3   318  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        12        5748    491.9     -16.8        61  -22.6  314.3   1.0   1.3   318  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        14        5755    491.4     -16.8        61  -22.6  314.4   1.0   1.3   318  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        16        5766    490.7     -17.0        62  -22.6  314.3   1.0   1.3   317  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        18        5775    490.1     -17.1        62  -22.7  314.3   1.0   1.3   317  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        20        5784    489.5     -17.1        63  -22.5  314.4   1.0   1.3   317  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        22        5792    489.0     -17.1        64  -22.3  314.5   1.0   1.3   317  16     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        24        5797    488.7     -17.1        64  -22.3  314.5   1.0   1.3   317  17     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        26        5806    488.1     -17.1        64  -22.3  314.6   1.0   1.3   317  17     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        28        5815    487.5     -17.2        64  -22.4  314.6   1.0   1.3   317  17     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        30        5825    486.9     -17.2        64  -22.4  314.7   1.0   1.3   317  17     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        32        5834    486.3     -17.3        64  -22.5  314.7   1.0   1.3   317  17     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        34        5845    485.6     -17.3        65  -22.3  314.8   1.0   1.3   317  17     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        36        5854    485.0     -17.4        65  -22.4  314.8   1.0   1.3   317  18     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        38        5859    484.6     -17.4        65  -22.4  314.9   1.0   1.3   317  18     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        40        5868    484.0     -17.5        66  -22.3  314.9   1.0   1.3   316  18     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        42        5878    483.4     -17.6        66  -22.4  314.9   1.0   1.3   316  18     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        44        5890    482.6     -17.7        66  -22.5  314.9   1.0   1.3   316  18     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        46        5903    481.8     -17.8        67  -22.5  314.9   1.0   1.3   315  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        48        5914    481.1     -17.8        67  -22.5  315.1   1.0   1.3   315  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        50        5920    480.7     -17.9        67  -22.6  315.0   1.0   1.3   315  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        52        5925    480.4     -18.0        67  -22.6  315.0   1.0   1.3   314  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        54        5931    480.0     -18.0        68  -22.5  315.0   1.0   1.3   314  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        56        5936    479.7     -18.1        68  -22.6  315.0   1.0   1.3   314  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   27        58        5941    479.3     -18.1        68  -22.6  315.0   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        0         5947    479.0     -18.2        69  -22.5  315.0   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        2         5952    478.6     -18.2        68  -22.7  315.0   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        4         5958    478.3     -18.3        69  -22.6  315.0   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        6         5962    478.0     -18.3        69  -22.6  315.0   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        8         5969    477.6     -18.4        69  -22.7  315.0   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        10        5974    477.2     -18.4        69  -22.7  315.1   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        12        5978    477.0     -18.4        70  -22.5  315.1   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        14        5985    476.5     -18.4        70  -22.5  315.2   1.0   1.3   313  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        16        5991    476.2     -18.5        70  -22.6  315.1   1.0   1.3   312  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        18        5994    475.9     -18.5        70  -22.6  315.2   1.0   1.3   312  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        20        6002    475.5     -18.5        69  -22.8  315.3   1.0   1.3   312  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        22        6007    475.1     -18.5        69  -22.8  315.3   1.0   1.3   312  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        24        6011    474.9     -18.5        69  -22.8  315.4   1.0   1.3   312  19     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   28        26        6018    474.4     -18.6        68  -23.1  315.3   1.0   1.3   311  19     
